"LIMIT_BAL","SEX","EDUCATION","MARRIAGE","AGE","PAY_MEAN","BILL_MEAN","PAY_AMT_MEAN","PAY_DIFF","default.payment.next.month"
20000,2,2,1,35,1.4,17268.8,933,17267.4,1
100000,2,1,1,49,0.6,99030.6,3420,99030,1
450000,2,1,2,36,-0.8,1992.4,2959.2,1993.2,0
220000,2,2,1,35,1.6,31771.6,2160,31770,1
500000,2,2,1,37,0,62796.4,5533,62796.4,0
200000,2,3,2,45,-2,2512.2,2539,2514.2,0
80000,2,2,1,35,1.4,68934.6,1960,68933.2,1
200000,2,2,1,40,-2,300.2,206.6,302.2,0
90000,2,1,1,36,-1,2314.4,1899.8,2315.4,0
200000,2,1,1,40,0,9627.4,988.8,9627.4,0
360000,2,2,2,45,-0.2,1000,500,1000.2,0
500000,2,2,2,41,-2,4007.2,3593.6,4009.2,0
50000,2,3,1,37,-0.4,21005.6,6092.4,21006,0
260000,2,1,1,38,-0.4,18822.4,8921.8,18822.8,0
140000,2,1,1,39,0,30823.6,2520,30823.6,0
320000,2,2,2,35,0,121844.8,8106.2,121844.8,0
50000,2,2,1,39,0,44332.4,3229.8,44332.4,0
150000,2,2,1,35,-2,3473.4,3477.4,3475.4,1
160000,2,1,1,36,-0.8,1968.4,1324.6,1969.2,0
350000,2,1,1,44,-2,3435,1781.6,3437,0
230000,2,3,2,48,-1,3154.4,5352.8,3155.4,1
200000,2,2,1,39,-1,3255,5458.8,3256,0
130000,2,1,2,34,0,78616.2,3660,78616.2,0
290000,2,2,2,34,0,30164.2,6572.8,30164.2,0
210000,2,2,2,34,0,77619.2,3765.2,77619.2,0
240000,2,1,2,36,-1,2651,3568.6,2652,0
80000,2,2,1,36,-2,2263.6,1759.6,2265.6,0
200000,2,5,1,39,-2,100,0,102,0
110000,2,2,2,36,-0.4,22580,0,22580.4,1
320000,2,3,1,33,0,28675.4,1480,28675.4,0
380000,2,2,1,43,-1,407.8,1304,408.8,0
150000,2,1,1,43,-1,7733.8,7634,7734.8,0
500000,2,1,2,37,-2,347.2,197.8,349.2,0
370000,2,2,1,44,-2,348.4,348.4,350.4,0
360000,2,2,1,40,-2,10570,9223,10572,0
300000,2,2,1,39,-2,795.4,491.4,797.4,0
150000,2,2,2,37,-2,4545.4,5260.6,4547.4,0
210000,2,1,1,38,-2,-81,0,-79,0
280000,2,1,1,39,-2,306.6,97.2,308.6,0
230000,2,2,1,44,-1.8,10736.4,7977.8,10738.2,0
230000,2,2,1,40,-0.6,5052.6,2445.6,5053.2,0
240000,2,1,2,34,0.4,3723.2,958,3722.8,1
300000,2,1,2,41,-1.6,1154,0,1155.6,0
230000,2,2,1,37,-0.2,3532.4,2400,3532.6,1
160000,2,1,2,39,-2,224.2,224.2,226.2,0
360000,2,5,1,39,-0.8,8713.6,8026.6,8714.4,0
10000,2,2,1,42,0,8213,854.4,8213,0
430000,2,1,2,38,-1,590,590,591,0
80000,2,1,1,39,1.4,22377.2,939.8,22375.8,0
310000,2,1,1,39,-0.8,4320.2,3568,4321,0
150000,2,3,1,41,0,17041.8,800,17041.8,0
200000,2,2,1,43,-0.8,1036.4,457.8,1037.2,0
210000,2,1,1,44,-1,800.4,728.4,801.4,0
80000,2,2,1,40,-1,7843,9235.2,7844,0
160000,2,2,1,42,-0.2,35874.2,1585.4,35874.4,0
170000,2,2,1,40,-1,9912.8,6562.6,9913.8,0
240000,2,2,1,41,-2,3097,2959.8,3099,0
90000,2,2,1,44,0.2,1325.4,1087.6,1325.2,0
180000,2,2,1,35,-1,9387.8,7236.2,9388.8,0
210000,2,2,1,48,-1,2917,2655.2,2918,0
300000,2,1,1,42,-1.2,-138.8,277.6,-137.6,0
170000,2,1,1,44,-2,0,0,2,0
50000,2,1,2,37,-0.2,21730.4,2905.2,21730.6,0
50000,2,2,1,39,0,47592.4,2005.2,47592.4,0
230000,2,1,2,39,-1.4,569,389,570.4,0
150000,2,3,2,35,-0.6,421.8,421.8,422.4,0
200000,2,1,2,35,-1.2,450.2,719.8,451.4,0
80000,2,2,2,39,1.2,113617.4,5784.4,113616.2,1
20000,2,2,1,42,1.2,18121,1320,18119.8,1
20000,2,3,1,46,1.2,14004.4,1457.6,14003.2,1
150000,2,1,2,34,-2,0,0,2,1
100000,2,5,2,34,0,60233.6,3807.2,60233.6,0
300000,2,2,1,40,-1.4,0,0,1.4,0
80000,2,2,2,32,1.2,3204.8,160,3203.6,1
90000,2,3,1,36,-0.2,43062.8,4902.6,43063,0
270000,2,2,1,43,0,105520.6,4410.4,105520.6,0
230000,2,3,1,38,0,55155.8,2140.4,55155.8,0
150000,2,2,2,42,-0.8,38421.2,443.4,38422,0
350000,2,2,1,43,-2,2437.8,2110.8,2439.8,0
210000,2,3,2,43,-1.4,1755,234,1756.4,0
130000,2,3,1,44,0,45128.8,3269,45128.8,0
200000,2,2,2,46,0,128301.6,6839.8,128301.6,0
290000,2,2,1,34,-0.2,29823.6,9447.8,29823.8,0
170000,2,2,1,35,-1.4,0,0,1.4,0
180000,2,1,2,35,-1.4,-18,0,-16.6,1
200000,2,2,1,31,-2,4604.6,6650.6,4606.6,0
220000,2,2,1,40,-1.4,8237,7707,8238.4,0
240000,2,1,1,38,2,111133,4800,111131,1
470000,2,2,2,43,-2,1276.2,151.8,1278.2,0
200000,2,1,2,43,-2,-109,0,-107,1
20000,2,3,1,46,1,9327,741.8,9326,0
20000,2,2,2,34,0,19702.8,1049.6,19702.8,0
20000,2,1,1,37,0.4,4165.8,2515,4165.4,1
150000,2,1,1,38,-2,5552.8,6113.8,5554.8,0
160000,2,2,1,36,-2,1627.6,4529,1629.6,1
360000,2,1,1,36,-2,0,0,2,1
160000,2,2,1,41,0.6,99984,3366.8,99983.4,0
180000,2,2,2,36,0.8,11876.4,1908.4,11875.6,0
120000,2,2,1,32,0,113244,4978.8,113244,0
200000,2,2,2,33,-2,2224.6,1930.2,2226.6,0
210000,2,1,1,39,-1,3851.8,2674.8,3852.8,0
70000,2,3,1,48,2,64928.4,2720,64926.4,1
30000,2,3,2,47,1.2,12628.2,896.8,12627,1
40000,2,3,1,46,-0.2,1026,619.8,1026.2,0
310000,2,1,1,41,-0.4,6794,5849.6,6794.4,0
200000,2,2,1,41,-1,1828.2,890.8,1829.2,0
230000,2,2,1,39,-1.2,4902,0,4903.2,0
450000,2,1,1,33,-2,2846.8,2375,2848.8,0
80000,2,2,2,34,0.4,51803.2,2255.8,51802.8,0
130000,2,2,3,48,-0.2,421,21.8,421.2,0
180000,2,2,1,38,0.4,5061.8,1788.2,5061.4,1
340000,2,1,1,36,-0.6,1985.4,4167.6,1986,0
80000,2,3,1,49,0,60107.8,2114.2,60107.8,0
150000,2,3,2,47,-1,2029.6,1996.8,2030.6,0
210000,2,1,1,43,-1.4,0,0,1.4,0
80000,2,3,1,52,-2,306.8,266,308.8,0
240000,2,1,1,44,-2,3450.6,3377.8,3452.6,0
120000,2,2,1,50,0,92690.2,3190.2,92690.2,0
60000,2,3,1,63,0,47211,1569.6,47211,0
50000,2,2,1,50,2,28943.6,1480,28941.6,1
30000,2,3,1,51,1.2,22208.4,1500,22207.2,0
500000,2,1,1,53,-1.4,1772.4,2429.8,1773.8,0
20000,2,2,1,54,2.4,7951.4,683,7949,1
90000,2,2,1,56,-1,5848.4,6578.8,5849.4,0
80000,2,3,1,55,0,55205.8,5370.2,55205.8,0
100000,2,3,2,54,1.4,63181,2292,63179.6,0
100000,2,3,3,51,-1.4,0,0,1.4,1
150000,2,2,1,51,0,139916,5740,139916,0
10000,2,2,1,51,0.6,9055.8,584.2,9055.2,0
50000,2,3,1,52,-1,193.8,325.4,194.8,0
490000,2,1,1,53,-2,3039.8,3940.8,3041.8,0
50000,2,3,2,52,0,42607.4,5237,42607.4,0
50000,2,3,1,53,2,43921.6,1860,43919.6,1
280000,2,2,1,64,0.4,26671.6,3777.4,26671.2,0
20000,2,1,2,54,0,17953,901,17953,0
100000,2,2,1,55,2,47937,2420,47935,1
100000,2,3,2,50,0.4,86304.2,3779,86303.8,0
270000,2,2,1,65,-1,3249,4500.2,3250,0
80000,2,3,2,57,0,67169.8,2380,67169.8,0
280000,2,1,1,47,2.6,129921.2,4700,129918.6,1
30000,2,3,1,52,-1.2,-342,304,-340.8,0
90000,2,3,1,53,0,78605,2960.4,78605,1
70000,2,3,1,54,0,33615.6,1469.8,33615.6,0
270000,2,3,1,58,-2,1165,1228,1167,0
50000,2,3,1,59,-1.2,5155,0,5156.2,0
50000,2,3,1,53,0,32751.6,1613.4,32751.6,1
70000,2,3,2,52,0,74598,2000.2,74598,0
330000,2,3,1,50,-1.6,412.8,64.8,414.4,0
220000,2,1,1,51,-2,2705.8,2184.6,2707.8,0
50000,2,3,1,52,0,13800,1095.8,13800,0
20000,2,2,1,53,0,19822,1330,19822,0
30000,2,2,2,53,-0.4,9769,4620,9769.4,1
60000,2,3,1,60,0,57231.2,2405.8,57231.2,0
200000,2,3,1,50,0,15109,8600,15109,0
230000,2,1,1,51,-2,0,99.2,2,1
100000,2,3,1,49,0,56568.2,2212.8,56568.2,0
80000,2,2,1,49,0,82576.6,3480,82576.6,0
70000,2,2,1,57,0,21993,1800,21993,0
200000,2,1,1,54,-2,0,0,2,1
20000,2,2,1,51,1.6,18715.2,1060,18713.6,0
200000,2,2,1,50,-0.8,6619.2,5658.8,6620,0
50000,2,2,1,55,0,19804.4,5215.6,19804.4,0
360000,2,2,1,52,-1.4,0,0,1.4,0
200000,2,3,2,49,-1,6641.6,7651.4,6642.6,0
90000,2,2,1,55,1.2,72233.4,2780.6,72232.2,1
50000,2,3,2,59,0.4,44500.4,2480,44500,0
110000,2,3,1,51,0,101646.4,6609.6,101646.4,0
50000,2,3,1,58,1.4,25536,1800,25534.6,1
150000,2,3,1,65,-2,100,100,102,0
300000,2,4,1,54,-1.4,340.4,340.4,341.8,0
50000,2,2,1,56,0,42363.8,1600,42363.8,0
140000,2,3,1,50,-0.4,1014,676,1014.4,1
180000,2,2,2,49,0,37071.8,1333.6,37071.8,0
390000,2,1,1,48,-0.6,3783.2,4319.2,3783.8,0
50000,2,1,2,52,-0.2,22789.4,8066.2,22789.6,0
50000,2,1,2,51,0,45883.6,2157.8,45883.6,0
200000,2,1,1,49,-1.2,103.2,20.6,104.4,0
180000,2,1,2,53,-2,-1580,0,-1578,0
50000,2,2,1,50,0.4,15702.8,1493.8,15702.4,0
110000,2,1,1,51,0,91670,3199.2,91670,0
310000,2,2,1,62,0,118000.6,5001,118000.6,0
80000,2,3,2,60,0,19408,2406,19408,0
80000,2,3,1,54,0,41550.4,2320,41550.4,0
240000,2,1,1,53,-1.6,385.4,2035.6,387,0
210000,2,2,1,54,-2,197,197,199,0
30000,2,2,2,50,0,25850.8,2830.8,25850.8,0
80000,2,1,1,52,0,36215.6,1515,36215.6,0
70000,2,3,1,49,2,21536.4,1560,21534.4,1
50000,2,3,2,50,-1.4,0,0,1.4,1
180000,2,3,1,64,-2,9404.2,6097.8,9406.2,0
160000,2,2,1,60,-2,4865.2,1653.2,4867.2,0
20000,2,3,1,50,0.4,17760.2,962.8,17759.8,1
180000,2,1,1,53,-1.4,0,0,1.4,0
30000,2,2,3,54,0,24332.4,1570.6,24332.4,0
210000,2,2,1,56,-1,12612.4,7782.6,12613.4,0
120000,2,3,1,55,0,4248.6,1560.2,4248.6,0
20000,2,3,1,51,0.6,16134,1380,16133.4,1
30000,2,2,1,49,0,10180,4834.8,10180,0
50000,2,3,1,53,0.6,32438.2,2040,32437.6,0
20000,2,3,1,51,-0.8,48,224,48.8,0
120000,2,2,1,57,-2,204.2,204.2,206.2,0
70000,2,2,1,62,1.2,64072.4,2408.8,64071.2,1
50000,2,2,1,58,0,29310,1280,29310,0
20000,2,2,1,49,0.6,18605.8,880,18605.2,0
310000,2,3,1,53,-2,2558,2385.4,2560,0
120000,2,2,1,40,0,122804.4,5800,122804.4,0
240000,2,3,2,49,0.2,6489.6,2600,6489.4,0
500000,2,3,2,53,-2,0,230,2,1
240000,2,1,1,55,-1,32499.8,5097,32500.8,0
200000,2,2,1,56,-2,2019,1757,2021,0
30000,2,3,1,67,0.8,26368.8,1302.4,26368,1
130000,2,3,1,49,0,79965,3348.4,79965,0
150000,2,2,1,51,0,75218.2,2581.4,75218.2,0
530000,2,1,1,54,-2,10658.2,9457.6,10660.2,0
30000,2,2,3,54,-1.2,4072.6,4229.4,4073.8,0
240000,2,2,1,50,-2,4357.8,4690.6,4359.8,0
50000,2,1,2,61,0.6,33700.2,220,33699.6,1
70000,2,2,2,55,0,50202.2,1856,50202.2,0
140000,2,3,2,53,0,62797.8,2620.8,62797.8,0
50000,2,3,1,53,0,39372.4,4972,39372.4,0
500000,2,2,2,50,-0.6,3392.2,1740.2,3392.8,1
300000,2,2,1,51,-2,0,0,2,1
400000,2,1,1,51,-1.4,6532.4,6536,6533.8,0
170000,2,2,2,51,-0.8,1457.2,1828.8,1458,0
60000,2,3,1,50,0.4,54931.4,1997.8,54931,1
120000,2,1,1,47,0.6,758.4,252.8,757.8,1
210000,2,1,2,50,-1.2,862.4,550.2,863.6,0
50000,2,3,1,51,0,32353.2,1328.4,32353.2,0
30000,2,2,2,51,1.2,25512.8,2000.6,25511.6,0
130000,2,2,1,51,0,114002,4960.2,114002,0
280000,2,2,1,50,1.6,108776,4000,108774.4,1
240000,2,1,1,51,-1.6,4445,5136.6,4446.6,0
270000,2,2,1,51,-0.8,7171.4,6548.8,7172.2,0
80000,2,3,1,50,2.2,3133.6,615.6,3131.4,0
280000,2,3,1,53,0.4,6513.6,1440,6513.2,0
110000,2,1,1,52,-1.2,725,386,726.2,0
250000,2,1,1,54,-0.8,1023,1457,1023.8,0
50000,2,3,3,53,0,43613.4,1420.6,43613.4,1
280000,2,2,1,57,-0.8,9008,8727.2,9008.8,0
250000,2,2,1,52,-2,1340,1263.4,1342,1
140000,2,3,1,56,0,131400.6,4833,131400.6,0
180000,2,1,1,55,-1.4,0,0,1.4,0
190000,2,2,1,52,-1.4,3533,3498,3534.4,0
290000,2,1,1,52,0.8,78394.2,7500,78393.4,0
230000,2,1,2,53,-2,267.6,1241.6,269.6,0
220000,2,2,1,54,-1,4411.8,5858.6,4412.8,0
30000,2,2,1,60,-1.4,0,0,1.4,0
300000,2,2,2,57,-0.4,1244,588,1244.4,0
260000,2,3,1,57,0.2,701.6,7576,701.4,0
140000,2,2,1,58,2,71289.6,3000,71287.6,1
70000,1,2,1,40,0,22182.4,1167.8,22182.4,0
90000,1,1,2,31,0.4,53262.4,1517,53262,1
30000,1,2,2,49,1,25755.2,6981,25754.2,0
80000,1,1,2,25,0,60592.4,2300,60592.4,0
150000,1,1,2,26,-0.2,30665.2,2040,30665.4,0
400000,1,2,1,30,-0.4,11296.2,7252.6,11296.6,0
300000,1,1,2,30,0,1723.6,4040.8,1723.6,0
50000,1,2,2,30,2,23131.6,1219.2,23129.6,1
20000,1,1,2,27,1.4,18290,1220,18288.6,0
90000,1,2,2,28,1.2,70576.4,2140.8,70575.2,1
230000,1,2,2,29,-0.4,5297,3496.2,5297.4,0
160000,1,2,1,28,-1.4,0,260,1.4,0
200000,1,2,2,25,0.6,65715.4,2201.2,65714.8,0
360000,1,1,2,29,-2,0,0,2,0
80000,1,1,2,27,0,57163.6,2696.2,57163.6,0
90000,1,2,2,27,0,2117.6,413.2,2117.6,1
80000,1,1,2,25,0,29971.4,1160,29971.4,0
160000,1,1,2,29,-1,1257,1257,1258,0
200000,1,1,2,30,-2,0,0,2,0
60000,1,2,2,25,0,17321.2,1811.6,17321.2,0
360000,1,1,2,27,-2,2205,1652.8,2207,0
360000,1,3,2,30,-2,0,0,2,0
120000,1,1,2,27,0,21456.6,1320,21456.6,0
50000,1,2,2,23,0,45652,2600,45652,0
300000,1,2,2,29,-2,0,0,2,1
400000,1,1,2,36,-2,0,0,2,1
80000,1,2,1,27,0.4,55154.2,3032,55153.8,0
50000,1,1,2,30,-0.4,21130.2,1238.8,21130.6,0
20000,1,2,2,27,-1.6,240,0,241.6,0
50000,1,2,1,29,0,43867.8,1730.8,43867.8,0
20000,1,3,2,23,0.2,15475.8,4582.8,15475.6,0
150000,1,1,2,30,0,77963.8,2231,77963.8,0
130000,1,2,2,29,1.8,92168.2,3940,92166.4,1
150000,1,2,2,22,-0.2,64803.6,1999.2,64803.8,0
50000,1,2,1,26,0,25873.6,1730.6,25873.6,0
50000,1,2,1,26,2.4,12846.8,478.8,12844.4,1
20000,1,2,2,23,1.2,14352.6,1859,14351.4,1
50000,1,2,2,22,-1.6,490.8,0,492.4,0
170000,1,1,2,25,0,96809.8,3819.8,96809.8,0
50000,1,2,2,29,0,47039,1620,47039,0
20000,1,3,2,22,0,18981.6,1087.2,18981.6,0
20000,1,2,2,22,1.4,15659.2,1075,15657.8,1
20000,1,2,2,21,-0.2,12931.8,1074.6,12932,0
20000,1,2,2,21,0,16899,1072.8,16899,0
20000,1,1,2,22,0,21115.4,1183.2,21115.4,1
90000,1,2,2,25,0,66052,2800,66052,0
80000,1,2,1,26,1,357.4,96.2,356.4,0
50000,1,1,2,22,0,28444.8,2300,28444.8,1
60000,1,1,2,23,0,34314.6,6021.8,34314.6,0
50000,1,2,2,22,0,46036.8,1497.2,46036.8,0
20000,1,1,2,22,0.4,18605.4,1360,18605,0
20000,1,3,2,23,0,19919.2,1072,19919.2,0
50000,1,2,2,24,-0.4,3265.8,5731.4,3266.2,0
50000,1,1,2,22,0,25658.4,2000,25658.4,0
20000,1,2,2,22,2,16700,700,16698,1
20000,1,2,2,22,2.2,16418.4,800,16416.2,0
50000,1,3,1,22,0,46501.8,2073.6,46501.8,1
50000,1,3,2,23,-1.2,866.4,0,867.6,0
50000,1,2,2,23,-0.4,15610.2,1401.4,15610.6,0
20000,1,2,2,23,0.6,11527.2,1450,11526.6,0
50000,1,2,2,25,0.4,18976.4,1481.2,18976,0
110000,1,2,2,26,2,88746.8,4252.4,88744.8,0
20000,1,6,2,21,0,4774.8,833.6,4774.8,0
20000,1,2,2,22,0,21970.6,1073.4,21970.6,0
50000,1,3,2,23,0,11073.6,922.6,11073.6,0
180000,1,2,2,23,0,101691.2,5884,101691.2,0
20000,1,2,2,22,1.2,10010.6,1300,10009.4,0
20000,1,2,2,21,0,13402.8,1604.8,13402.8,0
20000,1,2,2,21,-0.2,8538.8,1152.4,8539,0
20000,1,2,2,22,2.4,18441.8,600,18439.4,1
50000,1,3,2,26,0.4,24141.2,1560,24140.8,0
150000,1,4,3,27,-0.8,2322.2,1429.4,2323,0
70000,1,2,2,27,2,30852.2,1480,30850.2,1
50000,1,2,2,27,0.6,39850.2,898,39849.6,1
150000,1,1,1,32,-0.8,3332.4,332.4,3333.2,0
20000,1,2,2,24,0,19830,3484.6,19830,0
20000,1,2,2,24,1.4,16967.6,1240,16966.2,0
20000,1,3,2,24,0,8829.6,2808,8829.6,0
20000,1,2,2,22,-0.2,20017.8,4993,20018,0
100000,1,3,2,25,0,58352.6,1734.2,58352.6,0
50000,1,2,2,22,0,28503.6,4939.2,28503.6,0
20000,1,3,2,24,1.2,14620.6,680.2,14619.4,1
70000,1,2,1,26,0.6,8887.6,845.6,8887,0
20000,1,2,2,25,0.4,18194.2,4209,18193.8,1
20000,1,1,2,24,-0.8,3203.2,2641,3204,1
20000,1,2,2,24,0,12897.6,1196.4,12897.6,0
50000,1,2,2,24,0.2,47073.4,2401.8,47073.2,0
20000,1,1,2,23,0,16704.8,2781.8,16704.8,0
50000,1,2,2,23,-1,200,200,201,0
50000,1,2,2,24,0.4,2690,618.4,2689.6,0
20000,1,1,2,24,-0.8,388.8,375.8,389.6,0
20000,1,2,2,25,0.2,10711.6,4544,10711.4,0
50000,1,2,2,25,0,40370.2,1610.4,40370.2,1
70000,1,1,2,25,-0.2,13309.8,6008.6,13310,0
20000,1,2,2,27,0,14517.8,1234.8,14517.8,1
20000,1,2,1,24,2.4,17542.4,675.2,17540,0
20000,1,2,2,23,0,18953.8,1342.8,18953.8,0
20000,1,2,2,25,0,18433,1075.6,18433,1
120000,1,2,2,25,1.8,48325.8,1005.6,48324,1
140000,1,1,2,26,-1,6664,3200.6,6665,0
50000,1,1,2,27,0.4,52476.4,2164.2,52476,0
50000,1,2,2,25,0,48569.8,1480,48569.8,0
10000,1,2,2,26,0,8745,2860,8745,0
50000,1,1,2,25,0,20227,1569,20227,0
50000,1,2,2,26,0,27040.8,1800,27040.8,0
20000,1,1,2,25,0,12992.4,1440,12992.4,0
200000,1,1,2,26,-2,3764.2,4396,3766.2,0
40000,1,1,2,26,0,18692,3813.2,18692,0
30000,1,2,2,23,0.8,14801,1039.2,14800.2,0
20000,1,2,2,23,0.8,17339.2,1214.8,17338.4,1
20000,1,3,2,24,-0.4,638.4,842.2,638.8,0
130000,1,2,2,25,0,75674,3620,75674,0
160000,1,2,2,25,0,4695,705.6,4695,0
50000,1,2,2,37,0,17932.2,1064.2,17932.2,1
50000,1,2,2,25,1.8,47319.2,5381.6,47317.4,0
20000,1,2,2,27,-0.4,1664.6,417.2,1665,0
500000,1,3,2,30,-0.4,4715,2913.4,4715.4,0
60000,1,2,2,26,0,53410.2,2322.6,53410.2,0
50000,1,3,2,25,0.4,47863.2,1960,47862.8,0
50000,1,2,2,24,0,40193.4,1408.6,40193.4,0
20000,1,2,2,25,-1,390,390,391,0
30000,1,2,2,25,0,30191.4,1982.4,30191.4,0
80000,1,2,1,25,1,77621.8,2417.6,77620.8,0
20000,1,2,1,25,0,16381,1347.2,16381,0
10000,1,2,2,26,0,12550.8,1388,12550.8,0
20000,1,5,2,26,0,20038.4,1323.6,20038.4,0
100000,1,1,2,26,-0.4,1398.6,960,1399,1
50000,1,2,2,23,0.8,42964.6,1474.2,42963.8,0
60000,1,2,2,26,0,51444.4,2331,51444.4,1
400000,1,2,2,27,0,13381.6,3112.4,13381.6,0
20000,1,5,2,27,3.2,20597.2,180,20594,0
50000,1,3,2,27,-1,6512,74,6513,0
110000,1,2,2,27,0,104868.4,5300,104868.4,0
30000,1,3,2,23,-0.6,2697.4,4788,2698,0
230000,1,2,2,27,0,20834.8,2148.4,20834.8,0
20000,1,3,3,23,0,19553,5087,19553,0
30000,1,1,2,24,0.4,4974,1124.8,4973.6,0
90000,1,2,2,25,0,73980,2531.4,73980,0
30000,1,2,2,25,0.4,25900.8,2142.6,25900.4,1
20000,1,3,2,24,1.8,18431.8,700,18430,1
20000,1,2,2,24,1.2,17175.8,1852,17174.6,1
50000,1,2,2,24,0,14245.4,1100,14245.4,0
80000,1,2,2,25,-1,416,416,417,0
120000,1,1,2,28,-1,2443.2,3286.6,2444.2,0
50000,1,2,2,25,-0.8,4950,4178.2,4950.8,0
200000,1,1,2,26,0,51998.4,1405.2,51998.4,0
150000,1,2,2,25,0,135594.8,5235.6,135594.8,0
360000,1,1,2,24,-0.4,752.4,357.2,752.8,1
60000,1,1,2,25,1.2,45299.4,2028.2,45298.2,0
80000,1,2,2,25,0.8,64165,1522,64164.2,0
140000,1,2,2,25,0.4,130240.6,5878,130240.2,1
20000,1,2,1,26,2.6,1050,0,1047.4,1
110000,1,2,2,26,0,14196.8,869,14196.8,0
190000,1,2,2,26,0.8,46657,6400,46656.2,0
130000,1,2,2,25,0.8,100062.2,5014.2,100061.4,0
160000,1,1,2,26,-0.2,97957.8,5889.4,97958,1
80000,1,1,2,26,-1,3243,2116.8,3244,0
50000,1,2,2,25,1.6,41406.8,4303,41405.2,1
100000,1,1,2,26,0,92891,4180,92891,0
20000,1,2,2,27,1,8297.4,755.6,8296.4,1
210000,1,2,2,27,0.4,380,325.6,379.6,0
160000,1,2,2,28,0,43530.4,3868.6,43530.4,0
70000,1,3,2,27,2.4,61097.6,2620,61095.2,1
50000,1,1,2,27,0.8,36196.4,2032.8,36195.6,1
60000,1,1,2,26,-0.4,24148.6,7956.4,24149,0
20000,1,3,2,27,3.4,1200,0,1196.6,1
50000,1,1,2,27,0.8,37668.6,1715.2,37667.8,0
240000,1,1,2,26,-1.2,4573.6,3694,4574.8,0
20000,1,2,2,23,0,11597.6,1098,11597.6,0
50000,1,2,2,25,0,28544.4,1364.8,28544.4,0
130000,1,2,2,25,0,25022.6,1279.4,25022.6,0
50000,1,2,2,25,0,28985.2,1363.4,28985.2,0
130000,1,2,2,27,-1,4559.2,3628.2,4560.2,0
20000,1,1,2,27,0,18509.2,1013,18509.2,0
90000,1,1,2,27,-1.4,0,0,1.4,0
20000,1,2,2,22,1.8,16000,553.2,15998.2,1
30000,1,5,2,23,-1.2,6166,0,6167.2,0
90000,1,4,2,24,0,20711.4,744.4,20711.4,0
120000,1,2,2,27,0,27784.8,2068,27784.8,0
80000,1,2,2,27,0.2,49272.4,760,49272.2,0
130000,1,2,2,27,-0.2,4237.6,1470.8,4237.8,0
20000,1,1,2,23,-1,11169.4,8415.4,11170.4,0
110000,1,3,2,27,0,59521.8,9352.4,59521.8,0
50000,1,2,1,25,0,28364,1346.4,28364,0
70000,1,2,2,26,0,56188.6,2606,56188.6,0
80000,1,2,2,25,-0.4,47342.6,1201.4,47343,0
50000,1,1,2,25,-0.4,9143.6,1829.6,9144,0
100000,1,2,1,28,0,52683.8,1797.6,52683.8,0
250000,1,1,2,27,-1,3478,4063.4,3479,0
200000,1,1,2,28,-1.2,10242.4,5247.6,10243.6,0
70000,1,1,2,29,0.4,34991.6,1769.6,34991.2,0
160000,1,2,2,28,-1.2,1744.2,310.8,1745.4,0
50000,1,1,2,28,-0.4,10039,4637,10039.4,0
30000,1,2,2,28,1,27536.4,1440,27535.4,0
110000,1,1,2,28,0,97620.6,3860,97620.6,0
110000,1,2,2,28,0,101097,4198,101097,0
90000,1,1,2,27,0.4,87861.2,3480,87860.8,0
110000,1,1,2,28,0,97743,3620,97743,0
40000,1,2,2,28,-1.6,-479,2696.8,-477.4,0
130000,1,6,1,37,-1,3323,3129.6,3324,0
40000,1,1,2,28,0,26671,1837.8,26671,0
180000,1,1,2,27,0.8,12726,1000,12725.2,0
20000,1,2,2,25,-0.8,994.2,940,995,0
150000,1,2,1,29,-1.2,2815,0,2816.2,0
80000,1,1,2,27,0,60712,7804.8,60712,0
30000,1,2,2,24,0.4,16777,1227.6,16776.6,1
20000,1,3,1,27,-2,-444,1600.4,-442,0
50000,1,2,1,29,0.6,24444.8,1200,24444.2,1
340000,1,2,1,30,-0.6,15995.2,6627.8,15995.8,0
10000,1,2,2,23,0,5983.8,992.4,5983.8,0
50000,1,2,2,24,0.4,11888.4,1083.8,11888,0
110000,1,2,2,24,0,72774.8,2996,72774.8,0
50000,1,2,2,22,1.2,38129.4,1893.6,38128.2,0
100000,1,1,2,27,-0.4,683.6,606,684,1
80000,1,1,2,27,-1,520,1026.8,521,0
360000,1,1,2,28,-2,0,0,2,0
280000,1,2,1,29,-0.2,895.8,1822.4,896,0
300000,1,2,1,29,0,11294.4,5862.4,11294.4,0
20000,1,3,2,27,-1.2,234,156,235.2,0
360000,1,1,2,28,-0.4,13611.4,5109.6,13611.8,0
50000,1,2,2,27,-2,8109.2,7517,8111.2,0
30000,1,1,2,29,-0.6,14476.8,5063,14477.4,0
140000,1,1,2,29,-1.4,0,0,1.4,0
50000,1,1,2,29,-1,439.8,360,440.8,0
20000,1,1,2,29,0,20459.8,1560,20459.8,0
20000,1,3,1,29,-0.4,8990.8,2600,8991.2,0
80000,1,2,2,27,0.8,58982.8,3895.2,58982,1
110000,1,2,2,27,0,96224.6,3510.6,96224.6,0
90000,1,2,2,27,0,43410.4,1340.4,43410.4,0
200000,1,1,2,28,1,618.6,497.4,617.6,0
60000,1,1,2,25,0,55301.2,4921.6,55301.2,0
50000,1,2,2,29,1.8,40935.2,2406.4,40933.4,1
130000,1,1,2,29,0,82070.4,3182.4,82070.4,0
